time,beam_poa_w_m2,diffuse_poa_w_m2,reflected_poa_w_m2,H_sun,temp_air_c,wind_speed_m_s,Int,date,poa_w_m2 
20200125:0909,443.28,159.32,4.02,26.42,14.73,3.72,0.0,2020-01-25 09:09:00,606.6199999999999
20200125:1009,0.0,153.41,1.51,35.21,19.03,4.0,0.0,2020-01-25 10:09:00,154.92
20200125:1109,64.13,325.67,3.56,41.2,21.58,4.41,0.0,2020-01-25 11:09:00,393.36
20200125:1209,758.87,196.18,6.76,43.28,22.86,3.79,0.0,2020-01-25 12:09:00,961.81
20200125:1309,25.95,289.89,3.0,40.95,23.07,2.97,0.0,2020-01-25 13:09:00,318.84
20200125:1409,15.41,238.11,2.43,34.76,23.07,1.31,0.0,2020-01-25 14:09:00,255.95000000000002
20200125:1509,149.97,223.43,2.93,25.84,22.53,1.03,0.0,2020-01-25 15:09:00,376.33
20200125:1609,22.39,109.11,1.16,15.16,21.56,2.28,0.0,2020-01-25 16:09:00,132.66
20200125:1709,3.76,14.44,0.15,3.39,20.24,1.79,0.0,2020-01-25 17:09:00,18.349999999999998
20200125:1809,0.0,0.0,0.0,0.0,19.31,2.21,0.0,2020-01-25 18:09:00,0.0
20200125:1909,0.0,0.0,0.0,0.0,19.64,3.86,0.0,2020-01-25 19:09:00,0.0
20200125:2009,0.0,0.0,0.0,0.0,19.24,2.83,0.0,2020-01-25 20:09:00,0.0
20200125:2109,0.0,0.0,0.0,0.0,18.4,3.31,0.0,2020-01-25 21:09:00,0.0
20200125:2209,0.0,0.0,0.0,0.0,17.42,3.45,0.0,2020-01-25 22:09:00,0.0
20200125:2309,0.0,0.0,0.0,0.0,16.58,3.31,0.0,2020-01-25 23:09:00,0.0
20200126:0009,0.0,0.0,0.0,0.0,15.77,3.1,0.0,2020-01-26 00:09:00,0.0
20200126:0109,0.0,0.0,0.0,0.0,14.99,2.97,0.0,2020-01-26 01:09:00,0.0
20200126:0209,0.0,0.0,0.0,0.0,14.05,3.03,0.0,2020-01-26 02:09:00,0.0
20200126:0309,0.0,0.0,0.0,0.0,13.31,3.17,0.0,2020-01-26 03:09:00,0.0
20200126:0409,0.0,0.0,0.0,0.0,12.8,3.45,0.0,2020-01-26 04:09:00,0.0
20200126:0509,0.0,0.0,0.0,0.0,12.47,3.52,0.0,2020-01-26 05:09:00,0.0
20200126:0609,0.0,0.0,0.0,0.0,12.37,3.59,0.0,2020-01-26 06:09:00,0.0
20200126:0709,12.94,24.64,0.27,4.18,12.94,4.07,0.0,2020-01-26 07:09:00,37.85
20200126:0809,175.48,128.87,2.01,15.93,14.11,3.79,0.0,2020-01-26 08:09:00,306.36
20200126:0909,540.04,115.87,4.28,26.56,17.43,3.17,0.0,2020-01-26 09:09:00,660.1899999999999
20200126:1009,787.23,97.9,6.01,35.39,21.03,2.9,0.0,2020-01-26 10:09:00,891.14
20200126:1109,912.8,96.93,7.0,41.42,22.94,3.38,0.0,2020-01-26 11:09:00,1016.73
20200126:1209,953.97,96.64,7.33,43.53,24.33,4.0,0.0,2020-01-26 12:09:00,1057.94
20200126:1309,906.67,98.2,6.96,41.2,25.34,4.34,0.0,2020-01-26 13:09:00,1011.83
20200126:1409,759.35,105.13,5.87,35.0,25.97,4.28,0.0,2020-01-26 14:09:00,870.35
20200126:1509,221.64,217.67,3.26,26.06,26.19,4.14,0.0,2020-01-26 15:09:00,442.56999999999994
20200126:1609,133.18,127.41,1.79,15.36,25.91,4.0,0.0,2020-01-26 16:09:00,262.38000000000005
20200126:1709,3.6,16.36,0.17,3.56,25.21,3.38,0.0,2020-01-26 17:09:00,20.130000000000003
20200126:1809,0.0,0.0,0.0,0.0,23.7,3.03,0.0,2020-01-26 18:09:00,0.0
20200126:1909,0.0,0.0,0.0,0.0,22.03,3.45,0.0,2020-01-26 19:09:00,0.0
20200126:2009,0.0,0.0,0.0,0.0,20.85,3.52,0.0,2020-01-26 20:09:00,0.0
20200126:2109,0.0,0.0,0.0,0.0,19.67,3.59,0.0,2020-01-26 21:09:00,0.0
20200126:2209,0.0,0.0,0.0,0.0,18.55,3.86,0.0,2020-01-26 22:09:00,0.0
20200126:2309,0.0,0.0,0.0,0.0,17.55,4.21,0.0,2020-01-26 23:09:00,0.0
20200127:0009,0.0,0.0,0.0,0.0,16.59,4.62,0.0,2020-01-27 00:09:00,0.0
20200127:0109,0.0,0.0,0.0,0.0,15.63,5.17,0.0,2020-01-27 01:09:00,0.0
20200127:0209,0.0,0.0,0.0,0.0,14.73,5.59,0.0,2020-01-27 02:09:00,0.0
20200127:0309,0.0,0.0,0.0,0.0,14.02,5.86,0.0,2020-01-27 03:09:00,0.0
20200127:0409,0.0,0.0,0.0,0.0,13.3,5.79,0.0,2020-01-27 04:09:00,0.0
20200127:0509,0.0,0.0,0.0,0.0,12.68,5.66,0.0,2020-01-27 05:09:00,0.0
20200127:0609,0.0,0.0,0.0,0.0,12.19,5.66,0.0,2020-01-27 06:09:00,0.0
20200127:0709,98.1,23.9,0.48,4.26,11.26,5.72,0.0,2020-01-27 07:09:00,122.48
20200127:0809,318.47,93.61,2.44,16.04,12.47,5.72,0.0,2020-01-27 08:09:00,414.52000000000004
20200127:0909,496.73,143.58,4.24,26.7,15.43,6.21,0.0,2020-01-27 09:09:00,644.5500000000001
20200127:1009,745.7,126.99,5.97,35.58,18.63,6.07,0.0,2020-01-27 10:09:00,878.6600000000001
20200127:1109,637.45,245.73,6.34,41.65,21.24,5.52,0.0,2020-01-27 11:09:00,889.5200000000001
20200127:1209,877.07,147.2,7.2,43.78,22.92,4.48,0.0,2020-01-27 12:09:00,1031.47
20200127:1309,939.13,92.22,7.16,41.46,23.82,3.03,0.0,2020-01-27 13:09:00,1038.51
20200127:1409,725.98,131.65,5.87,35.25,24.23,1.93,0.0,2020-01-27 14:09:00,863.5
20200127:1509,467.56,149.83,4.1,26.28,24.38,1.31,0.0,2020-01-27 15:09:00,621.49
20200127:1609,323.32,85.6,2.38,15.55,24.3,1.17,0.0,2020-01-27 16:09:00,411.29999999999995
20200127:1709,6.9,18.44,0.2,3.74,23.97,1.38,0.0,2020-01-27 17:09:00,25.540000000000003
20200127:1809,0.0,0.0,0.0,0.0,22.79,2.14,0.0,2020-01-27 18:09:00,0.0
20200127:1909,0.0,0.0,0.0,0.0,20.36,4.34,0.0,2020-01-27 19:09:00,0.0
20200127:2009,0.0,0.0,0.0,0.0,18.86,5.38,0.0,2020-01-27 20:09:00,0.0
20200127:2109,0.0,0.0,0.0,0.0,17.56,6.34,0.0,2020-01-27 21:09:00,0.0
20200127:2209,0.0,0.0,0.0,0.0,16.3,6.55,0.0,2020-01-27 22:09:00,0.0
20200127:2309,0.0,0.0,0.0,0.0,15.15,6.41,0.0,2020-01-27 23:09:00,0.0
20200128:0009,0.0,0.0,0.0,0.0,14.11,6.34,0.0,2020-01-28 00:09:00,0.0
20200128:0109,0.0,0.0,0.0,0.0,13.19,6.28,0.0,2020-01-28 01:09:00,0.0
20200128:0209,0.0,0.0,0.0,0.0,12.42,6.14,0.0,2020-01-28 02:09:00,0.0
20200128:0309,0.0,0.0,0.0,0.0,11.73,6.0,0.0,2020-01-28 03:09:00,0.0
20200128:0409,0.0,0.0,0.0,0.0,11.11,5.86,0.0,2020-01-28 04:09:00,0.0
20200128:0509,0.0,0.0,0.0,0.0,10.53,5.79,0.0,2020-01-28 05:09:00,0.0
20200128:0609,0.0,0.0,0.0,0.0,10.02,5.79,0.0,2020-01-28 06:09:00,0.0
20200128:0709,95.93,24.89,0.49,4.35,9.36,5.93,0.0,2020-01-28 07:09:00,121.31
20200128:0809,291.35,105.38,2.4,16.16,10.51,5.86,0.0,2020-01-28 08:09:00,399.13
20200128:0909,491.66,149.12,4.27,26.86,13.33,6.62,0.0,2020-01-28 09:09:00,645.05
20200128:1009,678.11,163.92,5.83,35.77,16.33,6.62,0.0,2020-01-28 10:09:00,847.86
20200128:1109,785.6,177.38,6.79,41.88,18.81,6.28,0.0,2020-01-28 11:09:00,969.77
20200128:1209,885.22,145.86,7.27,44.04,20.38,5.45,0.0,2020-01-28 12:09:00,1038.35
20200128:1309,865.81,133.21,6.99,41.72,21.33,4.69,0.0,2020-01-28 13:09:00,1006.01
20200128:1409,753.78,122.11,6.0,35.49,21.91,4.62,0.0,2020-01-28 14:09:00,881.89
20200128:1509,474.03,150.99,4.17,26.5,22.13,4.76,0.0,2020-01-28 15:09:00,629.1899999999999
20200128:1609,328.94,85.47,2.43,15.75,21.94,5.03,0.0,2020-01-28 16:09:00,416.84
20200128:1709,6.63,20.35,0.22,3.92,21.2,4.9,0.0,2020-01-28 17:09:00,27.2
20200128:1809,0.0,0.0,0.0,0.0,19.45,4.41,0.0,2020-01-28 18:09:00,0.0
20200128:1909,0.0,0.0,0.0,0.0,17.99,4.62,0.0,2020-01-28 19:09:00,0.0
20200128:2009,0.0,0.0,0.0,0.0,16.68,5.03,0.0,2020-01-28 20:09:00,0.0
20200128:2109,0.0,0.0,0.0,0.0,15.49,5.24,0.0,2020-01-28 21:09:00,0.0
20200128:2209,0.0,0.0,0.0,0.0,14.39,5.31,0.0,2020-01-28 22:09:00,0.0
20200128:2309,0.0,0.0,0.0,0.0,13.33,5.38,0.0,2020-01-28 23:09:00,0.0
20200129:0009,0.0,0.0,0.0,0.0,12.34,5.31,0.0,2020-01-29 00:09:00,0.0
20200129:0109,0.0,0.0,0.0,0.0,11.39,5.1,0.0,2020-01-29 01:09:00,0.0
20200129:0209,0.0,0.0,0.0,0.0,10.47,5.03,0.0,2020-01-29 02:09:00,0.0
20200129:0309,0.0,0.0,0.0,0.0,9.61,5.1,0.0,2020-01-29 03:09:00,0.0
20200129:0409,0.0,0.0,0.0,0.0,8.84,5.24,0.0,2020-01-29 04:09:00,0.0
20200129:0509,0.0,0.0,0.0,0.0,8.15,5.31,0.0,2020-01-29 05:09:00,0.0
20200129:0609,0.0,0.0,0.0,0.0,7.58,5.31,0.0,2020-01-29 06:09:00,0.0
20200129:0709,105.87,25.27,0.52,4.45,7.27,5.38,0.0,2020-01-29 07:09:00,131.66000000000003
20200129:0809,312.49,100.28,2.48,16.28,8.59,5.1,0.0,2020-01-29 08:09:00,415.25
20200129:0909,522.91,139.32,4.4,27.01,11.76,5.59,0.0,2020-01-29 09:09:00,666.63
20200129:1009,678.52,170.96,5.9,35.97,15.12,5.59,0.0,2020-01-29 10:09:00,855.38
20200129:1109,800.7,177.61,6.91,42.12,17.86,5.45,0.0,2020-01-29 11:09:00,985.22
20200129:1209,938.8,128.29,7.52,44.31,19.69,4.69,0.0,2020-01-29 12:09:00,1074.61
20200129:1309,869.79,139.24,7.08,41.99,20.88,4.0,0.0,2020-01-29 13:09:00,1016.11
20200129:1409,749.59,130.45,6.05,35.74,21.71,3.93,0.0,2020-01-29 14:09:00,886.0899999999999
20200129:1509,465.84,159.8,4.21,26.72,22.12,4.21,0.0,2020-01-29 15:09:00,629.85
20200129:1609,344.43,83.29,2.51,15.95,22.06,4.41,0.0,2020-01-29 16:09:00,430.23
20200129:1709,9.56,21.47,0.23,4.1,21.39,4.28,0.0,2020-01-29 17:09:00,31.26
20200129:1809,0.0,0.0,0.0,0.0,19.47,4.14,0.0,2020-01-29 18:09:00,0.0
20200129:1909,0.0,0.0,0.0,0.0,18.18,4.55,0.0,2020-01-29 19:09:00,0.0
20200129:2009,0.0,0.0,0.0,0.0,16.77,4.9,0.0,2020-01-29 20:09:00,0.0
20200129:2109,0.0,0.0,0.0,0.0,15.47,4.97,0.0,2020-01-29 21:09:00,0.0
20200129:2209,0.0,0.0,0.0,0.0,14.22,4.97,0.0,2020-01-29 22:09:00,0.0
20200129:2309,0.0,0.0,0.0,0.0,12.99,4.83,0.0,2020-01-29 23:09:00,0.0
20200130:0009,0.0,0.0,0.0,0.0,11.79,4.76,0.0,2020-01-30 00:09:00,0.0
20200130:0109,0.0,0.0,0.0,0.0,10.68,4.69,0.0,2020-01-30 01:09:00,0.0
20200130:0209,0.0,0.0,0.0,0.0,9.75,4.76,0.0,2020-01-30 02:09:00,0.0
20200130:0309,0.0,0.0,0.0,0.0,8.96,4.76,0.0,2020-01-30 03:09:00,0.0
20200130:0409,0.0,0.0,0.0,0.0,8.31,4.69,0.0,2020-01-30 04:09:00,0.0
20200130:0509,0.0,0.0,0.0,0.0,7.66,4.62,0.0,2020-01-30 05:09:00,0.0
20200130:0609,0.0,0.0,0.0,0.0,7.07,4.62,0.0,2020-01-30 06:09:00,0.0
20200130:0709,112.31,25.46,0.55,4.55,6.89,4.62,0.0,2020-01-30 07:09:00,138.32000000000002
20200130:0809,323.43,98.1,2.54,16.41,8.41,4.34,0.0,2020-01-30 08:09:00,424.07
20200130:0909,508.99,149.37,4.41,27.17,12.27,4.55,0.0,2020-01-30 09:09:00,662.77
20200130:1009,672.0,177.59,5.93,36.17,16.26,4.41,0.0,2020-01-30 10:09:00,855.52
20200130:1109,823.71,169.49,7.03,42.36,19.26,4.21,0.0,2020-01-30 11:09:00,1000.23
20200130:1209,922.58,140.03,7.52,44.58,21.24,4.0,0.0,2020-01-30 12:09:00,1070.13
20200130:1309,868.32,143.81,7.13,42.26,22.62,4.14,0.0,2020-01-30 13:09:00,1019.2600000000001
20200130:1409,735.77,140.86,6.06,35.99,23.59,4.48,0.0,2020-01-30 14:09:00,882.6899999999999
20200130:1509,482.34,156.69,4.3,26.95,24.08,4.9,0.0,2020-01-30 15:09:00,643.3299999999999
20200130:1609,351.39,83.22,2.57,16.15,24.02,5.31,0.0,2020-01-30 16:09:00,437.18
20200130:1709,9.22,24.37,0.26,4.27,23.18,4.9,0.0,2020-01-30 17:09:00,33.85
20200130:1809,0.0,0.0,0.0,0.0,21.04,4.76,0.0,2020-01-30 18:09:00,0.0
20200130:1909,0.0,0.0,0.0,0.0,19.34,5.1,0.0,2020-01-30 19:09:00,0.0
20200130:2009,0.0,0.0,0.0,0.0,17.92,5.03,0.0,2020-01-30 20:09:00,0.0
20200130:2109,0.0,0.0,0.0,0.0,16.54,4.76,0.0,2020-01-30 21:09:00,0.0
20200130:2209,0.0,0.0,0.0,0.0,15.22,4.62,0.0,2020-01-30 22:09:00,0.0
20200130:2309,0.0,0.0,0.0,0.0,14.01,4.62,0.0,2020-01-30 23:09:00,0.0
20200131:0009,0.0,0.0,0.0,0.0,12.94,4.55,0.0,2020-01-31 00:09:00,0.0
20200131:0109,0.0,0.0,0.0,0.0,11.98,4.55,0.0,2020-01-31 01:09:00,0.0
20200131:0209,0.0,0.0,0.0,0.0,11.09,4.55,0.0,2020-01-31 02:09:00,0.0
20200131:0309,0.0,0.0,0.0,0.0,10.26,4.62,0.0,2020-01-31 03:09:00,0.0
20200131:0409,0.0,0.0,0.0,0.0,9.56,4.76,0.0,2020-01-31 04:09:00,0.0
20200131:0509,0.0,0.0,0.0,0.0,9.01,4.9,0.0,2020-01-31 05:09:00,0.0
20200131:0609,0.0,0.0,0.0,0.0,8.61,4.9,0.0,2020-01-31 06:09:00,0.0
20200131:0709,106.81,26.28,0.55,4.66,8.74,4.97,0.0,2020-01-31 07:09:00,133.64000000000001
20200131:0809,309.71,101.79,2.51,16.54,10.38,4.76,0.0,2020-01-31 08:09:00,414.01
20200131:0909,499.48,149.55,4.38,27.34,14.19,4.97,0.0,2020-01-31 09:09:00,653.41
20200131:1009,675.06,171.14,5.92,36.38,18.15,5.24,0.0,2020-01-31 10:09:00,852.1199999999999
20200131:1109,782.25,185.75,6.9,42.61,21.07,5.38,0.0,2020-01-31 11:09:00,974.9
20200131:1209,923.72,134.71,7.51,44.86,23.0,5.45,0.0,2020-01-31 12:09:00,1065.94
20200131:1309,856.11,144.27,7.07,42.54,24.22,5.24,0.0,2020-01-31 13:09:00,1007.45
20200131:1409,748.04,130.84,6.09,36.25,25.03,5.24,0.0,2020-01-31 14:09:00,884.97
20200131:1509,475.59,156.91,4.28,27.17,25.4,5.31,0.0,2020-01-31 15:09:00,636.78
20200131:1609,353.31,82.81,2.6,16.35,25.25,5.31,0.0,2020-01-31 16:09:00,438.72
20200131:1709,8.9,25.31,0.27,4.45,24.43,4.55,0.0,2020-01-31 17:09:00,34.480000000000004
20200131:1809,0.0,0.0,0.0,0.0,22.3,4.0,0.0,2020-01-31 18:09:00,0.0
20200131:1909,0.0,0.0,0.0,0.0,20.73,4.41,0.0,2020-01-31 19:09:00,0.0
20200131:2009,0.0,0.0,0.0,0.0,19.22,4.69,0.0,2020-01-31 20:09:00,0.0
20200131:2109,0.0,0.0,0.0,0.0,17.92,4.97,0.0,2020-01-31 21:09:00,0.0
20200131:2209,0.0,0.0,0.0,0.0,16.76,5.03,0.0,2020-01-31 22:09:00,0.0
20200131:2309,0.0,0.0,0.0,0.0,15.67,5.03,0.0,2020-01-31 23:09:00,0.0
20200201:0009,0.0,0.0,0.0,0.0,14.69,4.97,0.0,2020-02-01 00:09:00,0.0
20200201:0109,0.0,0.0,0.0,0.0,13.75,4.83,0.0,2020-02-01 01:09:00,0.0
20200201:0209,0.0,0.0,0.0,0.0,12.9,4.83,0.0,2020-02-01 02:09:00,0.0
20200201:0309,0.0,0.0,0.0,0.0,12.14,4.83,0.0,2020-02-01 03:09:00,0.0
20200201:0409,0.0,0.0,0.0,0.0,11.48,4.97,0.0,2020-02-01 04:09:00,0.0
20200201:0509,0.0,0.0,0.0,0.0,10.97,5.17,0.0,2020-02-01 05:09:00,0.0
20200201:0609,0.0,0.0,0.0,0.0,10.66,5.38,0.0,2020-02-01 06:09:00,0.0
20200201:0709,50.74,30.92,0.44,4.77,10.73,5.38,0.0,2020-02-01 07:09:00,82.1
20200201:0809,258.91,119.49,2.4,16.68,12.52,5.38,0.0,2020-02-01 08:09:00,380.8
20200201:0909,448.45,172.56,4.26,27.52,16.24,5.66,0.0,2020-02-01 09:09:00,625.27
20200201:1009,579.83,217.15,5.69,36.59,19.86,6.28,0.0,2020-02-01 10:09:00,802.6700000000001
20200201:1109,675.58,240.98,6.64,42.87,22.43,6.69,0.0,2020-02-01 11:09:00,923.2
20200201:1209,797.43,203.38,7.2,45.14,24.1,6.55,0.0,2020-02-01 12:09:00,1008.01
20200201:1309,801.2,177.61,6.98,42.82,25.15,6.21,0.0,2020-02-01 13:09:00,985.7900000000001
20200201:1409,742.45,141.5,6.16,36.51,25.78,6.07,0.0,2020-02-01 14:09:00,890.11
20200201:1509,418.7,181.22,4.15,27.4,25.98,6.0,0.0,2020-02-01 15:09:00,604.0699999999999
20200201:1609,298.42,104.54,2.48,16.55,25.72,6.07,0.0,2020-02-01 16:09:00,405.44000000000005
20200201:1709,45.9,29.56,0.41,4.63,24.82,5.59,0.0,2020-02-01 17:09:00,75.86999999999999
20200201:1809,0.0,0.0,0.0,0.0,22.76,5.17,0.0,2020-02-01 18:09:00,0.0
20200201:1909,0.0,0.0,0.0,0.0,21.32,5.38,0.0,2020-02-01 19:09:00,0.0
20200201:2009,0.0,0.0,0.0,0.0,19.99,5.66,0.0,2020-02-01 20:09:00,0.0
20200201:2109,0.0,0.0,0.0,0.0,18.8,5.72,0.0,2020-02-01 21:09:00,0.0
20200201:2209,0.0,0.0,0.0,0.0,17.71,5.59,0.0,2020-02-01 22:09:00,0.0
20200201:2309,0.0,0.0,0.0,0.0,16.71,5.45,0.0,2020-02-01 23:09:00,0.0
20200202:0009,0.0,0.0,0.0,0.0,15.76,5.24,0.0,2020-02-02 00:09:00,0.0
20200202:0109,0.0,0.0,0.0,0.0,14.88,5.1,0.0,2020-02-02 01:09:00,0.0
20200202:0209,0.0,0.0,0.0,0.0,14.11,5.1,0.0,2020-02-02 02:09:00,0.0
20200202:0309,0.0,0.0,0.0,0.0,13.44,5.17,0.0,2020-02-02 03:09:00,0.0
20200202:0409,0.0,0.0,0.0,0.0,12.95,5.31,0.0,2020-02-02 04:09:00,0.0
20200202:0509,0.0,0.0,0.0,0.0,12.53,5.52,0.0,2020-02-02 05:09:00,0.0
20200202:0609,0.0,0.0,0.0,0.0,12.19,5.86,0.0,2020-02-02 06:09:00,0.0
20200202:0709,52.28,32.0,0.46,4.88,12.23,6.21,0.0,2020-02-02 07:09:00,84.74
20200202:0809,253.78,119.73,2.39,16.82,13.77,6.21,0.0,2020-02-02 08:09:00,375.9
20200202:0909,459.18,164.35,4.28,27.69,16.77,6.97,0.0,2020-02-02 09:09:00,627.81
20200202:1009,583.13,213.29,5.7,36.81,19.64,8.0,0.0,2020-02-02 10:09:00,802.12
20200202:1109,722.62,213.37,6.76,43.13,21.75,8.48,0.0,2020-02-02 11:09:00,942.75
20200202:1209,788.3,203.68,7.17,45.43,23.19,8.41,0.0,2020-02-02 12:09:00,999.15
20200202:1309,814.51,167.89,7.02,43.11,24.15,8.28,0.0,2020-02-02 13:09:00,989.42
20200202:1409,705.6,154.47,6.03,36.77,24.63,8.28,0.0,2020-02-02 14:09:00,866.1
20200202:1509,420.86,178.43,4.16,27.63,24.75,8.14,0.0,2020-02-02 15:09:00,603.4499999999999
20200202:1609,286.25,106.72,2.45,16.75,24.39,7.86,0.0,2020-02-02 16:09:00,395.42
20200202:1709,49.98,30.8,0.44,4.81,23.47,7.24,0.0,2020-02-02 17:09:00,81.22
20200202:1809,0.0,0.0,0.0,0.0,21.78,6.41,0.0,2020-02-02 18:09:00,0.0
20200202:1909,0.0,0.0,0.0,0.0,20.5,7.03,0.0,2020-02-02 19:09:00,0.0
20200202:2009,0.0,0.0,0.0,0.0,19.22,7.17,0.0,2020-02-02 20:09:00,0.0
20200202:2109,0.0,0.0,0.0,0.0,18.03,7.03,0.0,2020-02-02 21:09:00,0.0
20200202:2209,0.0,0.0,0.0,0.0,16.92,6.76,0.0,2020-02-02 22:09:00,0.0
20200202:2309,0.0,0.0,0.0,0.0,15.93,6.62,0.0,2020-02-02 23:09:00,0.0
20200203:0009,0.0,0.0,0.0,0.0,15.05,6.62,0.0,2020-02-03 00:09:00,0.0
20200203:0109,0.0,0.0,0.0,0.0,14.31,6.62,0.0,2020-02-03 01:09:00,0.0
20200203:0209,0.0,0.0,0.0,0.0,13.64,6.41,0.0,2020-02-03 02:09:00,0.0
20200203:0309,0.0,0.0,0.0,0.0,12.96,6.07,0.0,2020-02-03 03:09:00,0.0
20200203:0409,0.0,0.0,0.0,0.0,12.26,5.79,0.0,2020-02-03 04:09:00,0.0
20200203:0509,0.0,0.0,0.0,0.0,11.65,5.93,0.0,2020-02-03 05:09:00,0.0
20200203:0609,0.0,0.0,0.0,0.0,11.14,6.0,0.0,2020-02-03 06:09:00,0.0
20200203:0709,56.4,33.25,0.49,5.01,11.11,6.28,0.0,2020-02-03 07:09:00,90.14
20200203:0809,258.25,119.71,2.43,16.97,12.38,6.28,0.0,2020-02-03 08:09:00,380.39
20200203:0909,465.51,165.53,4.35,27.88,14.99,7.66,0.0,2020-02-03 09:09:00,635.39
20200203:1009,590.44,213.26,5.76,37.04,17.58,8.41,0.0,2020-02-03 10:09:00,809.46
20200203:1109,702.99,227.31,6.76,43.4,19.84,8.28,0.0,2020-02-03 11:09:00,937.06
20200203:1209,797.65,203.63,7.25,45.72,21.63,8.0,0.0,2020-02-03 12:09:00,1008.53
20200203:1309,802.48,176.74,7.03,43.39,22.94,7.72,0.0,2020-02-03 13:09:00,986.25
20200203:1409,662.24,177.7,5.95,37.03,23.81,7.86,0.0,2020-02-03 14:09:00,845.8900000000001
20200203:1509,428.65,178.48,4.23,27.86,24.22,8.07,0.0,2020-02-03 15:09:00,611.36
20200203:1609,282.24,110.84,2.48,16.95,24.04,8.21,0.0,2020-02-03 16:09:00,395.56000000000006
20200203:1709,53.82,32.01,0.47,4.99,23.16,7.59,0.0,2020-02-03 17:09:00,86.3
20200203:1809,0.0,0.0,0.0,0.0,21.46,6.76,0.0,2020-02-03 18:09:00,0.0
20200203:1909,0.0,0.0,0.0,0.0,20.3,6.97,0.0,2020-02-03 19:09:00,0.0
20200203:2009,0.0,0.0,0.0,0.0,19.06,6.97,0.0,2020-02-03 20:09:00,0.0
20200203:2109,0.0,0.0,0.0,0.0,17.9,6.83,0.0,2020-02-03 21:09:00,0.0
20200203:2209,0.0,0.0,0.0,0.0,16.86,6.76,0.0,2020-02-03 22:09:00,0.0
20200203:2309,0.0,0.0,0.0,0.0,15.91,6.62,0.0,2020-02-03 23:09:00,0.0
20200204:0009,0.0,0.0,0.0,0.0,15.05,6.55,0.0,2020-02-04 00:09:00,0.0
20200204:0109,0.0,0.0,0.0,0.0,14.28,6.55,0.0,2020-02-04 01:09:00,0.0
20200204:0209,0.0,0.0,0.0,0.0,13.68,6.62,0.0,2020-02-04 02:09:00,0.0
20200204:0309,0.0,0.0,0.0,0.0,13.17,6.55,0.0,2020-02-04 03:09:00,0.0
20200204:0409,0.0,0.0,0.0,0.0,12.69,6.14,0.0,2020-02-04 04:09:00,0.0
20200204:0509,0.0,0.0,0.0,0.0,12.16,5.45,0.0,2020-02-04 05:09:00,0.0
20200204:0609,0.0,0.0,0.0,0.0,11.58,5.03,0.0,2020-02-04 06:09:00,0.0
20200204:0709,52.42,33.96,0.49,5.13,11.45,4.97,0.0,2020-02-04 07:09:00,86.86999999999999
20200204:0809,246.8,122.95,2.41,17.12,12.96,4.97,0.0,2020-02-04 08:09:00,372.16
20200204:0909,444.91,173.21,4.3,28.06,16.33,5.52,0.0,2020-02-04 09:09:00,622.42
20200204:1009,576.06,218.91,5.73,37.27,19.4,6.07,0.0,2020-02-04 10:09:00,800.6999999999999
20200204:1109,686.1,234.12,6.72,43.67,21.68,5.79,0.0,2020-02-04 11:09:00,926.94
20200204:1209,942.26,132.54,7.72,46.02,23.42,5.24,0.0,2020-02-04 12:09:00,1082.52
20200204:1309,770.68,191.89,6.95,43.68,24.71,4.9,0.0,2020-02-04 13:09:00,969.52
20200204:1409,634.02,191.41,5.89,37.29,25.58,4.69,0.0,2020-02-04 14:09:00,831.3199999999999
20200204:1509,451.88,168.86,4.31,28.09,26.05,4.48,0.0,2020-02-04 15:09:00,625.05
20200204:1609,279.88,111.3,2.49,17.16,26.05,4.21,0.0,2020-02-04 16:09:00,393.67
20200204:1709,62.66,32.46,0.51,5.17,25.53,3.45,0.0,2020-02-04 17:09:00,95.63000000000001
20200204:1809,0.0,0.0,0.0,0.0,23.9,2.55,0.0,2020-02-04 18:09:00,0.0
20200204:1909,0.0,0.0,0.0,0.0,22.6,2.41,0.0,2020-02-04 19:09:00,0.0
20200204:2009,0.0,0.0,0.0,0.0,20.83,2.48,0.0,2020-02-04 20:09:00,0.0
20200204:2109,0.0,0.0,0.0,0.0,19.17,2.69,0.0,2020-02-04 21:09:00,0.0
20200204:2209,0.0,0.0,0.0,0.0,17.66,3.17,0.0,2020-02-04 22:09:00,0.0
20200204:2309,0.0,0.0,0.0,0.0,16.4,3.31,0.0,2020-02-04 23:09:00,0.0
20200205:0009,0.0,0.0,0.0,0.0,15.3,3.1,0.0,2020-02-05 00:09:00,0.0
20200205:0109,0.0,0.0,0.0,0.0,14.07,2.76,0.0,2020-02-05 01:09:00,0.0
20200205:0209,0.0,0.0,0.0,0.0,12.81,2.41,0.0,2020-02-05 02:09:00,0.0
20200205:0309,0.0,0.0,0.0,0.0,11.93,2.69,0.0,2020-02-05 03:09:00,0.0
20200205:0409,0.0,0.0,0.0,0.0,11.13,3.17,0.0,2020-02-05 04:09:00,0.0
20200205:0509,0.0,0.0,0.0,0.0,10.2,3.24,0.0,2020-02-05 05:09:00,0.0
20200205:0609,0.0,0.0,0.0,0.0,9.55,3.17,0.0,2020-02-05 06:09:00,0.0
20200205:0709,53.71,35.0,0.51,5.26,9.05,2.97,0.0,2020-02-05 07:09:00,89.22000000000001
20200205:0809,257.47,121.11,2.46,17.28,10.57,2.28,0.0,2020-02-05 08:09:00,381.04
