time,beam_poa_w_m2,diffuse_poa_w_m2,reflected_poa_w_m2,H_sun,temp_air_c,wind_speed_m_s,Int,date,poa_w_m2 
20190410:1710,80.62,60.5,1.38,11.2,11.13,4.69,0.0,2019-04-10 17:10:00,142.5
20190410:1810,0.0,1.85,0.02,1.79,9.92,4.55,0.0,2019-04-10 18:10:00,1.87
20190410:1910,0.0,0.0,0.0,0.0,8.11,4.07,0.0,2019-04-10 19:10:00,0.0
20190410:2010,0.0,0.0,0.0,0.0,7.07,4.14,0.0,2019-04-10 20:10:00,0.0
20190410:2110,0.0,0.0,0.0,0.0,6.11,4.07,0.0,2019-04-10 21:10:00,0.0
20190410:2210,0.0,0.0,0.0,0.0,5.26,4.0,0.0,2019-04-10 22:10:00,0.0
20190410:2310,0.0,0.0,0.0,0.0,4.45,3.79,0.0,2019-04-10 23:10:00,0.0
20190411:0010,0.0,0.0,0.0,0.0,3.7,3.66,0.0,2019-04-11 00:10:00,0.0
20190411:0110,0.0,0.0,0.0,0.0,3.08,3.45,0.0,2019-04-11 01:10:00,0.0
20190411:0210,0.0,0.0,0.0,0.0,2.48,3.31,0.0,2019-04-11 02:10:00,0.0
20190411:0310,0.0,0.0,0.0,0.0,1.97,3.24,0.0,2019-04-11 03:10:00,0.0
20190411:0410,0.0,0.0,0.0,0.0,1.59,3.1,0.0,2019-04-11 04:10:00,0.0
20190411:0510,0.0,0.0,0.0,0.0,1.28,2.97,0.0,2019-04-11 05:10:00,0.0
20190411:0610,80.39,56.93,1.38,10.92,1.54,2.69,0.0,2019-04-11 06:10:00,138.7
20190411:0710,248.77,104.02,2.94,20.31,2.72,3.31,0.0,2019-04-11 07:10:00,355.73
20190411:0810,449.25,130.67,4.51,29.26,4.4,3.45,0.0,2019-04-11 08:10:00,584.43
20190411:0910,654.29,137.02,5.93,37.22,6.16,3.45,0.0,2019-04-11 09:10:00,797.2399999999999
20190411:1010,778.6,151.13,6.86,43.42,7.84,3.66,0.0,2019-04-11 10:10:00,936.59
20190411:1110,827.64,166.09,7.29,46.95,9.21,4.21,0.0,2019-04-11 11:10:00,1001.02
20190411:1210,817.43,172.91,7.27,47.05,9.8,4.07,0.0,2019-04-11 12:10:00,997.6099999999999
20190411:1310,762.31,162.46,6.83,43.7,9.9,4.14,0.0,2019-04-11 13:10:00,931.6
20190411:1410,617.04,159.04,5.84,37.62,10.07,4.21,0.0,2019-04-11 14:10:00,781.92
20190411:1510,463.84,131.12,4.61,29.74,9.99,4.21,0.0,2019-04-11 15:10:00,599.57
20190411:1610,270.96,100.57,3.07,20.82,9.57,4.07,0.0,2019-04-11 16:10:00,374.59999999999997
20190411:1710,84.32,61.27,1.43,11.44,8.96,3.59,0.0,2019-04-11 17:10:00,147.02
20190411:1810,0.0,3.69,0.04,2.03,8.1,3.24,0.0,2019-04-11 18:10:00,3.73
20190411:1910,0.0,0.0,0.0,0.0,7.23,3.24,0.0,2019-04-11 19:10:00,0.0
20190411:2010,0.0,0.0,0.0,0.0,6.44,3.03,0.0,2019-04-11 20:10:00,0.0
20190411:2110,0.0,0.0,0.0,0.0,5.87,2.97,0.0,2019-04-11 21:10:00,0.0
20190411:2210,0.0,0.0,0.0,0.0,5.46,3.03,0.0,2019-04-11 22:10:00,0.0
20190411:2310,0.0,0.0,0.0,0.0,4.9,3.1,0.0,2019-04-11 23:10:00,0.0
20190412:0010,0.0,0.0,0.0,0.0,4.46,3.03,0.0,2019-04-12 00:10:00,0.0
20190412:0110,0.0,0.0,0.0,0.0,4.21,2.97,0.0,2019-04-12 01:10:00,0.0
20190412:0210,0.0,0.0,0.0,0.0,4.1,3.03,0.0,2019-04-12 02:10:00,0.0
20190412:0310,0.0,0.0,0.0,0.0,3.89,3.03,0.0,2019-04-12 03:10:00,0.0
20190412:0410,0.0,0.0,0.0,0.0,3.47,3.03,0.0,2019-04-12 04:10:00,0.0
20190412:0510,0.0,0.92,0.01,1.84,3.29,3.1,0.0,2019-04-12 05:10:00,0.93
20190412:0610,9.97,73.49,0.82,11.24,3.7,2.97,0.0,2019-04-12 06:10:00,84.27999999999999
20190412:0710,269.86,96.86,3.06,20.64,4.45,3.52,0.0,2019-04-12 07:10:00,369.78000000000003
20190412:0810,305.24,197.58,4.06,29.6,5.41,3.79,0.0,2019-04-12 08:10:00,506.88000000000005
20190412:0910,337.65,274.51,4.9,37.57,6.37,4.41,0.0,2019-04-12 09:10:00,617.06
20190412:1010,188.11,354.86,4.65,43.79,6.72,4.28,0.0,2019-04-12 10:10:00,547.62
20190412:1110,20.61,308.98,3.17,47.32,6.78,4.07,0.0,2019-04-12 11:10:00,332.76000000000005
20190412:1210,1.29,244.99,2.42,47.4,6.91,3.93,0.0,2019-04-12 12:10:00,248.7
20190412:1310,0.0,158.17,1.56,44.02,7.4,3.93,0.0,2019-04-12 13:10:00,159.73
20190412:1410,0.0,121.01,1.19,37.91,7.52,3.79,0.0,2019-04-12 14:10:00,122.2
20190412:1510,15.9,202.48,2.1,30.0,7.5,3.72,0.0,2019-04-12 15:10:00,220.48
20190412:1610,14.88,144.03,1.53,21.07,7.54,3.72,0.0,2019-04-12 16:10:00,160.44
20190412:1710,12.04,76.45,0.87,11.68,7.13,3.03,0.0,2019-04-12 17:10:00,89.36000000000001
20190412:1810,0.0,1.85,0.02,2.27,6.47,2.55,0.0,2019-04-12 18:10:00,1.87
20190412:1910,0.0,0.0,0.0,0.0,4.29,2.48,0.0,2019-04-12 19:10:00,0.0
20190412:2010,0.0,0.0,0.0,0.0,3.21,2.41,0.0,2019-04-12 20:10:00,0.0
20190412:2110,0.0,0.0,0.0,0.0,2.31,2.41,0.0,2019-04-12 21:10:00,0.0
20190412:2210,0.0,0.0,0.0,0.0,1.54,2.41,0.0,2019-04-12 22:10:00,0.0
20190412:2310,0.0,0.0,0.0,0.0,0.95,2.55,0.0,2019-04-12 23:10:00,0.0
20190413:0010,0.0,0.0,0.0,0.0,0.48,2.62,0.0,2019-04-13 00:10:00,0.0
20190413:0110,0.0,0.0,0.0,0.0,0.09,2.69,0.0,2019-04-13 01:10:00,0.0
20190413:0210,0.0,0.0,0.0,0.0,-0.28,2.69,0.0,2019-04-13 02:10:00,0.0
20190413:0310,0.0,0.0,0.0,0.0,-0.64,2.62,0.0,2019-04-13 03:10:00,0.0
20190413:0410,0.0,0.0,0.0,0.0,-0.99,2.62,0.0,2019-04-13 04:10:00,0.0
20190413:0510,0.0,4.61,0.05,2.17,-1.29,2.55,0.0,2019-04-13 05:10:00,4.66
20190413:0610,80.99,62.42,1.45,11.56,-0.57,2.41,0.0,2019-04-13 06:10:00,144.85999999999999
20190413:0710,254.52,106.6,3.04,20.96,1.23,3.17,0.0,2019-04-13 07:10:00,364.16
20190413:0810,446.98,136.38,4.58,29.94,3.1,3.86,0.0,2019-04-13 08:10:00,587.94
20190413:0910,633.46,149.42,5.93,37.92,4.18,4.69,0.0,2019-04-13 09:10:00,788.81
20190413:1010,697.19,194.4,6.68,44.16,5.15,4.76,0.0,2019-04-13 10:10:00,898.27
20190413:1110,396.55,352.49,5.96,47.69,5.62,4.41,0.0,2019-04-13 11:10:00,755.0
20190413:1210,105.25,371.97,4.3,47.76,6.48,4.34,0.0,2019-04-13 12:10:00,481.52000000000004
20190413:1310,255.01,353.86,5.07,44.34,7.16,4.07,0.0,2019-04-13 13:10:00,613.94
20190413:1410,139.35,311.18,3.94,38.19,7.29,3.93,0.0,2019-04-13 14:10:00,454.46999999999997
20190413:1510,41.37,228.96,2.53,30.26,7.33,4.07,0.0,2019-04-13 15:10:00,272.85999999999996
20190413:1610,38.62,161.23,1.87,21.31,6.74,4.0,0.0,2019-04-13 16:10:00,201.72
20190413:1710,95.18,58.92,1.55,11.92,6.21,3.52,0.0,2019-04-13 17:10:00,155.65000000000003
20190413:1810,0.0,9.23,0.09,2.51,5.25,3.1,0.0,2019-04-13 18:10:00,9.32
20190413:1910,0.0,0.0,0.0,0.0,3.44,2.62,0.0,2019-04-13 19:10:00,0.0
20190413:2010,0.0,0.0,0.0,0.0,2.45,2.41,0.0,2019-04-13 20:10:00,0.0
20190413:2110,0.0,0.0,0.0,0.0,1.53,2.34,0.0,2019-04-13 21:10:00,0.0
20190413:2210,0.0,0.0,0.0,0.0,0.81,2.21,0.0,2019-04-13 22:10:00,0.0
20190413:2310,0.0,0.0,0.0,0.0,0.19,2.21,0.0,2019-04-13 23:10:00,0.0
20190414:0010,0.0,0.0,0.0,0.0,-0.3,2.28,0.0,2019-04-14 00:10:00,0.0
20190414:0110,0.0,0.0,0.0,0.0,-0.71,2.28,0.0,2019-04-14 01:10:00,0.0
20190414:0210,0.0,0.0,0.0,0.0,-1.09,2.14,0.0,2019-04-14 02:10:00,0.0
20190414:0310,0.0,0.0,0.0,0.0,-1.58,2.14,0.0,2019-04-14 03:10:00,0.0
20190414:0410,0.0,0.0,0.0,0.0,-2.01,2.14,0.0,2019-04-14 04:10:00,0.0
20190414:0510,0.0,1.85,0.02,2.49,-2.33,2.21,0.0,2019-04-14 05:10:00,1.87
20190414:0610,21.45,82.13,1.03,11.88,-0.78,2.21,0.0,2019-04-14 06:10:00,104.61
20190414:0710,73.06,164.73,2.17,21.29,0.92,3.24,0.0,2019-04-14 07:10:00,239.95999999999998
20190414:0810,12.08,198.27,2.03,30.27,1.96,3.31,0.0,2019-04-14 08:10:00,212.38000000000002
20190414:0910,61.2,293.48,3.28,38.27,3.57,3.66,0.0,2019-04-14 09:10:00,357.96
20190414:1010,154.89,357.46,4.48,44.52,5.32,3.93,0.0,2019-04-14 10:10:00,516.8299999999999
20190414:1110,2.56,253.67,2.51,48.06,6.45,3.79,0.0,2019-04-14 11:10:00,258.73999999999995
20190414:1210,1.28,239.26,2.36,48.11,7.71,3.66,0.0,2019-04-14 12:10:00,242.9
20190414:1310,200.66,357.66,4.77,44.66,8.98,3.86,0.0,2019-04-14 13:10:00,563.09
20190414:1410,2.5,205.05,2.03,38.48,9.66,4.14,0.0,2019-04-14 14:10:00,209.58
20190414:1510,49.61,233.56,2.63,30.51,9.94,4.21,0.0,2019-04-14 15:10:00,285.8
20190414:1610,223.24,125.0,2.97,21.55,9.73,4.14,0.0,2019-04-14 16:10:00,351.21000000000004
20190414:1710,78.75,68.28,1.48,12.15,9.34,3.52,0.0,2019-04-14 17:10:00,148.51
20190414:1810,0.0,11.07,0.11,2.75,8.44,3.03,0.0,2019-04-14 18:10:00,11.18
20190414:1910,0.0,0.0,0.0,0.0,7.24,3.45,0.0,2019-04-14 19:10:00,0.0
20190414:2010,0.0,0.0,0.0,0.0,6.44,4.34,0.0,2019-04-14 20:10:00,0.0
20190414:2110,0.0,0.0,0.0,0.0,5.53,4.0,0.0,2019-04-14 21:10:00,0.0
20190414:2210,0.0,0.0,0.0,0.0,4.68,3.45,0.0,2019-04-14 22:10:00,0.0
20190414:2310,0.0,0.0,0.0,0.0,3.7,2.83,0.0,2019-04-14 23:10:00,0.0
20190415:0010,0.0,0.0,0.0,0.0,2.81,2.62,0.0,2019-04-15 00:10:00,0.0
20190415:0110,0.0,0.0,0.0,0.0,2.1,2.62,0.0,2019-04-15 01:10:00,0.0
20190415:0210,0.0,0.0,0.0,0.0,1.56,2.55,0.0,2019-04-15 02:10:00,0.0
20190415:0310,0.0,0.0,0.0,0.0,1.03,2.34,0.0,2019-04-15 03:10:00,0.0
20190415:0410,0.0,0.0,0.0,0.0,0.52,2.34,0.0,2019-04-15 04:10:00,0.0
20190415:0510,0.0,10.15,0.1,2.81,0.15,2.41,0.0,2019-04-15 05:10:00,10.25
20190415:0610,85.22,64.07,1.53,12.2,1.11,2.21,0.0,2019-04-15 06:10:00,150.82
20190415:0710,265.85,103.02,3.14,21.61,3.94,2.55,0.0,2019-04-15 07:10:00,372.01
20190415:0810,454.53,132.35,4.65,30.6,6.09,2.83,0.0,2019-04-15 08:10:00,591.53
20190415:0910,583.28,170.77,5.79,38.62,7.98,2.97,0.0,2019-04-15 09:10:00,759.8399999999999
20190415:1010,770.22,152.6,6.91,44.88,9.77,3.31,0.0,2019-04-15 10:10:00,929.73
20190415:1110,850.94,151.81,7.45,48.42,11.55,3.86,0.0,2019-04-15 11:10:00,1010.2
20190415:1210,839.53,157.43,7.41,48.46,13.53,4.55,0.0,2019-04-15 12:10:00,1004.37
20190415:1310,781.77,148.19,6.96,44.98,14.66,4.69,0.0,2019-04-15 13:10:00,936.9200000000001
20190415:1410,634.56,147.32,5.97,38.76,15.28,4.76,0.0,2019-04-15 14:10:00,787.8499999999999
20190415:1510,451.34,134.45,4.64,30.77,15.28,4.69,0.0,2019-04-15 15:10:00,590.43
20190415:1610,255.24,109.04,3.1,21.79,15.02,4.21,0.0,2019-04-15 16:10:00,367.38000000000005
20190415:1710,92.25,62.32,1.57,12.39,14.4,3.93,0.0,2019-04-15 17:10:00,156.14
20190415:1810,0.0,12.92,0.13,2.99,13.59,3.66,0.0,2019-04-15 18:10:00,13.05
20190415:1910,0.0,0.0,0.0,0.0,12.14,3.59,0.0,2019-04-15 19:10:00,0.0
20190415:2010,0.0,0.0,0.0,0.0,10.84,3.52,0.0,2019-04-15 20:10:00,0.0
20190415:2110,0.0,0.0,0.0,0.0,9.85,3.45,0.0,2019-04-15 21:10:00,0.0
20190415:2210,0.0,0.0,0.0,0.0,9.02,3.59,0.0,2019-04-15 22:10:00,0.0
20190415:2310,0.0,0.0,0.0,0.0,8.43,3.66,0.0,2019-04-15 23:10:00,0.0
20190416:0010,0.0,0.0,0.0,0.0,7.97,3.79,0.0,2019-04-16 00:10:00,0.0
20190416:0110,0.0,0.0,0.0,0.0,7.58,3.66,0.0,2019-04-16 01:10:00,0.0
20190416:0210,0.0,0.0,0.0,0.0,7.16,3.45,0.0,2019-04-16 02:10:00,0.0
20190416:0310,0.0,0.0,0.0,0.0,6.67,3.17,0.0,2019-04-16 03:10:00,0.0
20190416:0410,0.0,0.0,0.0,0.0,6.19,3.1,0.0,2019-04-16 04:10:00,0.0
20190416:0510,0.0,12.0,0.12,3.13,5.82,3.1,0.0,2019-04-16 05:10:00,12.12
20190416:0610,67.92,74.49,1.45,12.51,6.58,2.97,0.0,2019-04-16 06:10:00,143.85999999999999
20190416:0710,250.92,109.54,3.09,21.92,8.93,2.76,0.0,2019-04-16 07:10:00,363.54999999999995
20190416:0810,428.38,143.17,4.56,30.92,11.35,3.24,0.0,2019-04-16 08:10:00,576.1099999999999
20190416:0910,626.68,147.79,5.94,38.96,13.17,3.31,0.0,2019-04-16 09:10:00,780.41
20190416:1010,692.97,188.01,6.67,45.24,14.5,3.38,0.0,2019-04-16 10:10:00,887.65
20190416:1110,687.94,230.59,6.95,48.78,15.53,3.93,0.0,2019-04-16 11:10:00,925.4800000000001
20190416:1210,444.26,332.58,6.15,48.8,16.06,4.34,0.0,2019-04-16 12:10:00,782.9899999999999
20190416:1310,69.31,336.44,3.75,45.29,15.76,4.07,0.0,2019-04-16 13:10:00,409.5
20190416:1410,44.6,284.73,3.09,39.04,15.46,3.72,0.0,2019-04-16 14:10:00,332.42
20190416:1510,71.83,241.34,2.87,31.02,15.2,3.45,0.0,2019-04-16 15:10:00,316.04
20190416:1610,14.45,145.78,1.55,22.03,14.63,3.1,0.0,2019-04-16 16:10:00,161.78
20190416:1710,4.43,73.39,0.77,12.62,13.7,3.03,0.0,2019-04-16 17:10:00,78.58999999999999
20190416:1810,0.0,8.31,0.08,3.23,12.55,2.83,0.0,2019-04-16 18:10:00,8.39
20190416:1910,0.0,0.0,0.0,0.0,11.78,2.9,0.0,2019-04-16 19:10:00,0.0
20190416:2010,0.0,0.0,0.0,0.0,11.17,2.55,0.0,2019-04-16 20:10:00,0.0
20190416:2110,0.0,0.0,0.0,0.0,10.76,2.34,0.0,2019-04-16 21:10:00,0.0
20190416:2210,0.0,0.0,0.0,0.0,10.21,2.34,0.0,2019-04-16 22:10:00,0.0
20190416:2310,0.0,0.0,0.0,0.0,9.53,2.28,0.0,2019-04-16 23:10:00,0.0
20190417:0010,0.0,0.0,0.0,0.0,9.29,2.14,0.0,2019-04-17 00:10:00,0.0
20190417:0110,0.0,0.0,0.0,0.0,9.05,2.0,0.0,2019-04-17 01:10:00,0.0
20190417:0210,0.0,0.0,0.0,0.0,9.21,1.86,0.0,2019-04-17 02:10:00,0.0
20190417:0310,0.0,0.0,0.0,0.0,9.11,1.72,0.0,2019-04-17 03:10:00,0.0
20190417:0410,0.0,0.0,0.0,0.0,8.86,1.66,0.0,2019-04-17 04:10:00,0.0
20190417:0510,0.0,6.46,0.07,3.44,8.85,1.45,0.0,2019-04-17 05:10:00,6.53
20190417:0610,4.38,73.38,0.77,12.82,8.96,1.24,0.0,2019-04-17 06:10:00,78.52999999999999
20190417:0710,1.1,106.77,1.06,22.24,10.12,1.59,0.0,2019-04-17 07:10:00,108.92999999999999
20190417:0810,1.19,162.06,1.6,31.25,10.5,1.72,0.0,2019-04-17 08:10:00,164.85
20190417:0910,29.6,269.66,2.85,39.29,10.78,1.59,0.0,2019-04-17 09:10:00,302.11000000000007
20190417:1010,59.0,328.41,3.61,45.59,11.52,1.45,0.0,2019-04-17 10:10:00,391.02000000000004
20190417:1110,49.32,341.68,3.67,49.14,13.91,1.45,0.0,2019-04-17 11:10:00,394.67
20190417:1210,16.44,301.73,3.07,49.14,15.06,1.24,0.0,2019-04-17 12:10:00,321.24
20190417:1310,102.94,345.94,4.06,45.6,15.35,1.1,0.0,2019-04-17 13:10:00,452.94
20190417:1410,0.0,146.74,1.44,39.31,15.53,1.66,0.0,2019-04-17 14:10:00,148.18
20190417:1510,0.0,138.16,1.36,31.27,15.67,2.0,0.0,2019-04-17 15:10:00,139.52
20190417:1610,27.6,157.19,1.76,22.26,15.58,2.14,0.0,2019-04-17 16:10:00,186.54999999999998
20190417:1710,7.9,78.16,0.85,12.85,15.2,2.0,0.0,2019-04-17 17:10:00,86.91
20190417:1810,0.0,16.61,0.17,3.47,14.35,2.28,0.0,2019-04-17 18:10:00,16.78
20190417:1910,0.0,0.0,0.0,0.0,12.16,2.83,0.0,2019-04-17 19:10:00,0.0
20190417:2010,0.0,0.0,0.0,0.0,11.16,2.76,0.0,2019-04-17 20:10:00,0.0
20190417:2110,0.0,0.0,0.0,0.0,10.41,2.76,0.0,2019-04-17 21:10:00,0.0
20190417:2210,0.0,0.0,0.0,0.0,9.68,2.62,0.0,2019-04-17 22:10:00,0.0
20190417:2310,0.0,0.0,0.0,0.0,9.04,2.55,0.0,2019-04-17 23:10:00,0.0
20190418:0010,0.0,0.0,0.0,0.0,8.44,2.48,0.0,2019-04-18 00:10:00,0.0
20190418:0110,0.0,0.0,0.0,0.0,7.93,2.48,0.0,2019-04-18 01:10:00,0.0
20190418:0210,0.0,0.0,0.0,0.0,7.58,2.48,0.0,2019-04-18 02:10:00,0.0
20190418:0310,0.0,0.0,0.0,0.0,7.29,2.62,0.0,2019-04-18 03:10:00,0.0
20190418:0410,0.0,0.0,0.0,0.0,7.0,2.62,0.0,2019-04-18 04:10:00,0.0
20190418:0510,0.0,17.53,0.18,3.75,6.78,2.69,0.0,2019-04-18 05:10:00,17.71
20190418:0610,83.67,72.3,1.61,13.13,7.86,2.62,0.0,2019-04-18 06:10:00,157.58
20190418:0710,267.78,106.21,3.23,22.55,11.18,2.41,0.0,2019-04-18 07:10:00,377.21999999999997
20190418:0810,457.54,133.39,4.74,31.57,13.91,3.03,0.0,2019-04-18 08:10:00,595.6700000000001
20190418:0910,651.09,139.64,6.1,39.63,16.0,3.45,0.0,2019-04-18 09:10:00,796.83
20190418:1010,769.16,153.64,6.99,45.94,17.64,3.86,0.0,2019-04-18 10:10:00,929.79
20190418:1110,846.92,152.84,7.5,49.49,18.78,4.41,0.0,2019-04-18 11:10:00,1007.26
20190418:1210,846.91,152.84,7.5,49.48,19.42,4.76,0.0,2019-04-18 12:10:00,1007.25
20190418:1310,767.87,153.61,6.98,45.91,19.69,4.83,0.0,2019-04-18 13:10:00,928.46
20190418:1410,631.35,148.23,6.02,39.59,19.67,4.76,0.0,2019-04-18 14:10:00,785.6
20190418:1510,468.09,128.18,4.78,31.52,19.51,4.69,0.0,2019-04-18 15:10:00,601.05
20190418:1610,276.39,101.19,3.26,22.5,19.13,4.41,0.0,2019-04-18 16:10:00,380.84
20190418:1710,100.0,62.63,1.7,13.08,18.3,3.72,0.0,2019-04-18 17:10:00,164.32999999999998
20190418:1810,0.0,17.53,0.18,3.7,16.71,3.24,0.0,2019-04-18 18:10:00,17.71
20190418:1910,0.0,0.0,0.0,0.0,15.76,3.31,0.0,2019-04-18 19:10:00,0.0
20190418:2010,0.0,0.0,0.0,0.0,14.35,3.17,0.0,2019-04-18 20:10:00,0.0
20190418:2110,0.0,0.0,0.0,0.0,13.18,3.1,0.0,2019-04-18 21:10:00,0.0
20190418:2210,0.0,0.0,0.0,0.0,12.3,3.17,0.0,2019-04-18 22:10:00,0.0
20190418:2310,0.0,0.0,0.0,0.0,11.65,3.31,0.0,2019-04-18 23:10:00,0.0
20190419:0010,0.0,0.0,0.0,0.0,11.15,3.38,0.0,2019-04-19 00:10:00,0.0
20190419:0110,0.0,0.0,0.0,0.0,10.68,3.31,0.0,2019-04-19 01:10:00,0.0
20190419:0210,0.0,0.0,0.0,0.0,10.16,3.1,0.0,2019-04-19 02:10:00,0.0
20190419:0310,0.0,0.0,0.0,0.0,9.57,2.97,0.0,2019-04-19 03:10:00,0.0
20190419:0410,0.0,0.0,0.0,0.0,8.95,2.83,0.0,2019-04-19 04:10:00,0.0
20190419:0510,0.0,19.38,0.2,4.06,8.48,2.83,0.0,2019-04-19 05:10:00,19.58
20190419:0610,103.14,64.44,1.75,13.43,9.31,2.62,0.0,2019-04-19 06:10:00,169.32999999999998
20190419:0710,276.11,105.07,3.31,22.85,11.94,2.48,0.0,2019-04-19 07:10:00,384.49
20190419:0810,462.53,133.15,4.8,31.88,14.41,2.9,0.0,2019-04-19 08:10:00,600.4799999999999
20190419:0910,655.86,139.37,6.16,39.96,16.53,3.17,0.0,2019-04-19 09:10:00,801.39
20190419:1010,752.69,163.23,6.97,46.28,18.33,3.38,0.0,2019-04-19 10:10:00,922.8900000000001
20190419:1110,828.93,162.55,7.48,49.85,19.73,3.66,0.0,2019-04-19 11:10:00,998.96
20190419:1210,828.89,162.55,7.48,49.82,20.73,3.86,0.0,2019-04-19 12:10:00,998.9200000000001
20190419:1310,771.26,153.3,7.03,46.22,21.34,3.79,0.0,2019-04-19 13:10:00,931.5899999999999
20190419:1410,626.29,152.24,6.04,39.86,21.45,3.66,0.0,2019-04-19 14:10:00,784.5699999999999
20190419:1510,452.79,136.15,4.75,31.77,21.35,3.38,0.0,2019-04-19 15:10:00,593.69
20190419:1610,275.69,102.92,3.29,22.73,20.87,2.76,0.0,2019-04-19 16:10:00,381.90000000000003
20190419:1710,93.06,67.24,1.68,13.31,19.89,2.62,0.0,2019-04-19 17:10:00,161.98000000000002
20190419:1810,0.0,16.61,0.17,3.94,18.55,2.83,0.0,2019-04-19 18:10:00,16.78
20190419:1910,0.0,0.0,0.0,0.0,16.93,3.03,0.0,2019-04-19 19:10:00,0.0
20190419:2010,0.0,0.0,0.0,0.0,15.51,3.03,0.0,2019-04-19 20:10:00,0.0
20190419:2110,0.0,0.0,0.0,0.0,14.17,2.9,0.0,2019-04-19 21:10:00,0.0
20190419:2210,0.0,0.0,0.0,0.0,12.9,2.69,0.0,2019-04-19 22:10:00,0.0
20190419:2310,0.0,0.0,0.0,0.0,11.62,2.55,0.0,2019-04-19 23:10:00,0.0
20190420:0010,0.0,0.0,0.0,0.0,10.39,2.41,0.0,2019-04-20 00:10:00,0.0
20190420:0110,0.0,0.0,0.0,0.0,9.27,2.34,0.0,2019-04-20 01:10:00,0.0
20190420:0210,0.0,0.0,0.0,0.0,8.33,2.28,0.0,2019-04-20 02:10:00,0.0
20190420:0310,0.0,0.0,0.0,0.0,7.58,2.28,0.0,2019-04-20 03:10:00,0.0
20190420:0410,0.0,0.0,0.0,0.0,6.89,2.21,0.0,2019-04-20 04:10:00,0.0
20190420:0510,0.0,23.07,0.23,4.36,6.3,2.14,0.0,2019-04-20 05:10:00,23.3
20190420:0610,115.51,62.31,1.87,13.73,7.74,1.59,0.0,2019-04-20 06:10:00,179.69
20190420:0710,290.9,103.03,3.43,23.15,11.93,1.45,0.0,2019-04-20 07:10:00,397.35999999999996
20190420:0810,483.95,130.1,4.96,32.19,14.82,1.93,0.0,2019-04-20 08:10:00,619.01
20190420:0910,672.82,138.31,6.3,40.28,17.27,2.34,0.0,2019-04-20 09:10:00,817.4300000000001
20190420:1010,781.07,156.68,7.15,46.62,19.39,2.69,0.0,2019-04-20 10:10:00,944.9
20190420:1110,847.39,161.51,7.63,50.19,20.99,3.17,0.0,2019-04-20 11:10:00,1016.53
20190420:1210,847.32,161.51,7.63,50.16,21.98,3.52,0.0,2019-04-20 12:10:00,1016.46
20190420:1310,789.56,151.1,7.17,46.52,22.5,3.66,0.0,2019-04-20 13:10:00,947.8299999999999
20190420:1410,650.54,146.87,6.2,40.13,22.6,3.59,0.0,2019-04-20 14:10:00,803.61
20190420:1510,478.74,128.83,4.91,32.01,22.45,3.52,0.0,2019-04-20 15:10:00,612.48
20190420:1610,290.18,100.85,3.41,22.96,21.98,3.03,0.0,2019-04-20 16:10:00,394.44
20190420:1710,103.35,65.05,1.78,13.54,20.96,2.69,0.0,2019-04-20 17:10:00,170.17999999999998
20190420:1810,0.0,21.23,0.22,4.17,19.07,2.76,0.0,2019-04-20 18:10:00,21.45
20190420:1910,0.0,0.0,0.0,0.0,17.0,3.03,0.0,2019-04-20 19:10:00,0.0
20190420:2010,0.0,0.0,0.0,0.0,15.46,3.03,0.0,2019-04-20 20:10:00,0.0
20190420:2110,0.0,0.0,0.0,0.0,14.24,3.1,0.0,2019-04-20 21:10:00,0.0
20190420:2210,0.0,0.0,0.0,0.0,13.24,3.1,0.0,2019-04-20 22:10:00,0.0
20190420:2310,0.0,0.0,0.0,0.0,12.29,3.03,0.0,2019-04-20 23:10:00,0.0
20190421:0010,0.0,0.0,0.0,0.0,11.35,2.9,0.0,2019-04-21 00:10:00,0.0
20190421:0110,0.0,0.0,0.0,0.0,10.37,2.62,0.0,2019-04-21 01:10:00,0.0
20190421:0210,0.0,0.0,0.0,0.0,9.37,2.41,0.0,2019-04-21 02:10:00,0.0
20190421:0310,0.0,0.0,0.0,0.0,8.43,2.34,0.0,2019-04-21 03:10:00,0.0
20190421:0410,0.0,0.0,0.0,0.0,7.63,2.28,0.0,2019-04-21 04:10:00,0.0
20190421:0510,0.0,23.99,0.24,4.66,7.07,2.21,0.0,2019-04-21 05:10:00,24.229999999999997
20190421:0610,110.63,66.99,1.87,14.03,8.39,1.86,0.0,2019-04-21 06:10:00,179.49
20190421:0710,281.81,109.79,3.43,23.45,12.02,1.86,0.0,2019-04-21 07:10:00,395.03000000000003
20190421:0810,480.66,132.93,4.98,32.5,14.43,2.14,0.0,2019-04-21 08:10:00,618.57
20190421:0910,676.33,138.01,6.34,40.6,16.69,2.41,0.0,2019-04-21 09:10:00,820.6800000000001
20190421:1010,784.54,156.38,7.2,46.96,18.66,2.62,0.0,2019-04-21 10:10:00,948.12
20190421:1110,849.54,162.34,7.67,50.54,20.31,2.9,0.0,2019-04-21 11:10:00,1019.55
20190421:1210,860.67,155.6,7.7,50.49,21.55,3.17,0.0,2019-04-21 12:10:00,1023.97
20190421:1310,780.54,156.29,7.17,46.82,22.21,3.17,0.0,2019-04-21 13:10:00,943.9999999999999
20190421:1410,644.29,149.71,6.2,40.4,22.42,2.83,0.0,2019-04-21 14:10:00,800.2
20190421:1510,468.28,134.75,4.9,32.26,22.41,2.62,0.0,2019-04-21 15:10:00,607.93
